sample_name	APH_3___Ia	APH_3____Ib	APH_6__Id	Haemophilus_influenzae_PBP3	LpsA	Moraxella_catarrhalis_23S	Neisseria_-	Neisseria_gonorrhoeae_23S	Pasteurella_multocida_16S	ROB_-	Staphylococcus_aureus_23S	Streptococcus_pneumoniae_23S	TEM_-	blaZ	catII	farA	hmrM	rrsB+	sul2	tet_B_
ERX3435011	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435012	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435013	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435014	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435015	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435016	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435017	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435018	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435019	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435020	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435021	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435022	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435023	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435024	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435025	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435026	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435027	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435028	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435029	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435030	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435031	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435032	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435033	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435034	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435035	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435036	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435037	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435038	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435039	True	True	True	False	True	False	False	False	True	False	False	False	True	False	True	False	True	False	True	True
ERX3435040	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435041	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435042	True	True	True	False	True	False	False	False	False	False	False	False	True	False	True	False	True	False	True	True
ERX3435043	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435044	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435045	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435046	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435047	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435048	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435049	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435050	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435051	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435052	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False
ERX3435053	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435054	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435055	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435056	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435057	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435058	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435059	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435060	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435061	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435062	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435063	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435064	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435065	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435066	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435067	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435068	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435069	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435070	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435071	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435072	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435073	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435074	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435075	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435077	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435078	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX3435079	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435080	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435081	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435082	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435083	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435084	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435085	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435086	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435087	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435088	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435089	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435090	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435091	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435092	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435093	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435094	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435095	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435096	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435097	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435098	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435099	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435100	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435101	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435102	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435104	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435105	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435106	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435107	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435108	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435109	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435110	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435111	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435112	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435113	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX3435114	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435115	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435116	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435117	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435118	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435119	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435120	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435121	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435122	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435123	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435124	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435125	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435126	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435127	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435128	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435129	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435130	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435131	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435132	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435133	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435134	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435135	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435136	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435137	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435138	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435139	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435140	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435141	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435142	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435143	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435144	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435145	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435146	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435147	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435148	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435149	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435150	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435151	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435152	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435153	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435154	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435155	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435156	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435157	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435158	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435159	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435160	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX3435161	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435162	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435163	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435164	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435165	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435166	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435167	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435168	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435169	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435170	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435171	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435172	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435173	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435174	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435175	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435176	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435177	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435178	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435179	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435180	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435181	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435182	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435183	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435184	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435185	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435186	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435187	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435188	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435189	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435190	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435191	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435192	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435193	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435194	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435195	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435196	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435197	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435198	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435199	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435200	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435201	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435202	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435203	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435204	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435205	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435206	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435207	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435208	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435209	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435210	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435211	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435212	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435213	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435214	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435215	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435216	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435443	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435444	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435445	False	False	False	True	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX3435446	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435447	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435448	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435449	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435450	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435451	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435452	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435453	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435454	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435455	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435456	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435457	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435458	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435459	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435460	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435461	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435462	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435463	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435464	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435465	True	True	True	False	True	False	False	False	True	False	False	False	True	False	True	False	True	False	True	True
ERX3435499	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435501	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435503	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435504	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435505	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435506	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435507	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435508	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435509	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435510	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435511	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435512	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435513	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435514	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435515	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435516	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435517	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435518	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435519	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435520	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435521	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435522	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435523	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435524	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435525	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435526	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
ERX3435527	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435528	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435530	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435531	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435532	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435533	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435534	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435535	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435536	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435537	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435571	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435572	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435573	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435575	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435576	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435577	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435578	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435579	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435580	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435581	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435583	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435584	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435585	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435588	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435589	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435590	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435591	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435592	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435593	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435594	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435595	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435596	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435597	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435598	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435599	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435600	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
ERX3435601	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435602	False	False	False	True	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
ERX3435603	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
ERX3435631	False	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False	True	False	False	False
