gene_family	percent_all	percent_c1	percent_c2	percent_neither	info	product	c1_samples	c2_camples	neither_samples	clusters
g00472	100.00	100.00	100.00	0	both	large-conductance mechanosensitive channel protein MscL(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01800,GA60748_01761,GA67073_01689,GA71389_01808,GA71621_01611,GA71663_01708,GA74349_01814,GA76006_01810,GA78317_01646,GA78869_01574,GA79872_01708,GA81213_01749,GA81566_01045,GA81665_01761,GA81666_01763,GA83348_01747,GA83349_01761,GA83357_01687,GA83431_01760,GA83447_01760,GA83469_01753,GA83571_01763,GA83705_01759,GA83706_01874,GA83841_01765,GA83842A_01799,GA83842B_01803,GA83874_01213,GA83882_01763,GA87003_01761,GA87176_01762,GA87262_01757,GA87363_01761,GA87364_01712,GA87424_01746,GA87536_01750,GA87620_01758,GA87639_01745,GA87640_01696,GA87672_01749,GA87697_01760,GA87801_01704,GA87875_01458,GA91113_01762,GA91241_01800,GA91506_01756,GA91534_01747,GA91536_01749,GA95071_01789
g00698	100.00	100.00	100.00	0	both	NCS2 family permease(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01423,GA60748_01533,GA67073_01541,GA71389_01539,GA71621_01464,GA71663_01463,GA74349_01442,GA76006_01344,GA78317_01463,GA78869_01559,GA79872_01372,GA81213_01402,GA81566_01231,GA81665_01355,GA81666_01289,GA83348_01295,GA83349_01522,GA83357_01389,GA83431_01493,GA83447_01215,GA83469_01305,GA83571_01497,GA83705_01355,GA83706_01778,GA83841_01482,GA83842A_01392,GA83842B_01326,GA83874_01198,GA83882_01290,GA87003_01325,GA87176_01525,GA87262_01420,GA87363_01524,GA87364_01387,GA87424_01417,GA87536_01444,GA87620_01491,GA87639_01321,GA87640_01368,GA87672_01584,GA87697_01492,GA87801_01469,GA87875_01443,GA91113_01578,GA91241_01463,GA91506_01492,GA91534_01727,GA91536_01722,GA95071_01367
g00655	100.00	100.00	100.00	0	both	uridine kinase(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01422,GA60748_01529,GA67073_01540,GA71389_01538,GA71621_01463,GA71663_01462,GA74349_01441,GA76006_01343,GA78317_01462,GA78869_01558,GA79872_01371,GA81213_01401,GA81566_01230,GA81665_01351,GA81666_01285,GA83348_01291,GA83349_01518,GA83357_01388,GA83431_01489,GA83447_01211,GA83469_01301,GA83571_01493,GA83705_01351,GA83706_01774,GA83841_01481,GA83842A_01388,GA83842B_01322,GA83874_01197,GA83882_01286,GA87003_01321,GA87176_01521,GA87262_01416,GA87363_01520,GA87364_01386,GA87424_01413,GA87536_01443,GA87620_01487,GA87639_01317,GA87640_01367,GA87672_01583,GA87697_01488,GA87801_01468,GA87875_01442,GA91113_01574,GA91241_01459,GA91506_01488,GA91534_01726,GA91536_01721,GA95071_01363
g00173	100.00	100.00	100.00	0	both	dCTP deaminase(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01421,GA60748_01528,GA67073_01539,GA71389_01537,GA71621_01462,GA71663_01461,GA74349_01440,GA76006_01342,GA78317_01461,GA78869_01557,GA79872_01370,GA81213_01400,GA81566_01229,GA81665_01350,GA81666_01284,GA83348_01290,GA83349_01517,GA83357_01387,GA83431_01488,GA83447_01210,GA83469_01300,GA83571_01492,GA83705_01350,GA83706_01773,GA83841_01480,GA83842A_01387,GA83842B_01321,GA83874_01196,GA83882_01285,GA87003_01320,GA87176_01520,GA87262_01415,GA87363_01519,GA87364_01385,GA87424_01412,GA87536_01442,GA87620_01486,GA87639_01316,GA87640_01366,GA87672_01582,GA87697_01487,GA87801_01467,GA87875_01441,GA91113_01573,GA91241_01458,GA91506_01487,GA91534_01725,GA91536_01720,GA95071_01362
g01364	100.00	100.00	100.00	0	both	hypothetical protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01420,GA60748_01527,GA67073_01538,GA71389_01536,GA71621_01461,GA71663_01460,GA74349_01439,GA76006_01341,GA78317_01460,GA78869_01556,GA79872_01369,GA81213_01399,GA81566_01228,GA81665_01349,GA81666_01283,GA83348_01289,GA83349_01516,GA83357_01386,GA83431_01487,GA83447_01209,GA83469_01299,GA83571_01491,GA83705_01349,GA83706_01772,GA83841_01479,GA83842A_01386,GA83842B_01320,GA83874_01195,GA83882_01284,GA87003_01319,GA87176_01519,GA87262_01414,GA87363_01518,GA87364_01384,GA87424_01411,GA87536_01441,GA87620_01485,GA87639_01315,GA87640_01365,GA87672_01581,GA87697_01486,GA87801_01466,GA87875_01440,GA91113_01572,GA91241_01457,GA91506_01486,GA91534_01724,GA91536_01719,GA95071_01361
g01360	100.00	100.00	100.00	0	both	sugar transporter(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01419,GA60748_01526,GA67073_01537,GA71389_01535,GA71621_01460,GA71663_01459,GA74349_01438,GA76006_01340,GA78317_01459,GA78869_01555,GA79872_01368,GA81213_01398,GA81566_01227,GA81665_01348,GA81666_01282,GA83348_01288,GA83349_01515,GA83357_01385,GA83431_01486,GA83447_01208,GA83469_01298,GA83571_01490,GA83705_01348,GA83706_01771,GA83841_01478,GA83842A_01385,GA83842B_01319,GA83874_01194,GA83882_01283,GA87003_01318,GA87176_01518,GA87262_01413,GA87363_01517,GA87364_01383,GA87424_01410,GA87536_01440,GA87620_01484,GA87639_01314,GA87640_01364,GA87672_01580,GA87697_01485,GA87801_01465,GA87875_01439,GA91113_01571,GA91241_01456,GA91506_01485,GA91534_01723,GA91536_01718,GA95071_01360
g01448	100.00	100.00	100.00	0	both	DNA polymerase III subunit epsilon(50)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01417,GA60748_01524,GA67073_01535,GA71389_01533,GA71621_01458,GA71663_01457,GA74349_01436,GA76006_01338,GA78317_01457,GA78869_01553,GA79872_01366,GA81213_01396,GA81566_01225,GA81665_01346,GA81666_01280,GA83348_01286,GA83349_01513,GA83357_01383,GA83431_01484,GA83447_01206,GA83469_01296,GA83571_01488,GA83705_01346,GA83706_01356;GA83706_01924,GA83841_01476,GA83842A_01383,GA83842B_01317,GA83874_01192,GA83882_01281,GA87003_01316,GA87176_01516,GA87262_01411,GA87363_01515,GA87364_01381,GA87424_01408,GA87536_01438,GA87620_01482,GA87639_01312,GA87640_01362,GA87672_01578,GA87697_01483,GA87801_01463,GA87875_01437,GA91113_01569,GA91241_01454,GA91506_01483,GA91534_01721,GA91536_01716,GA95071_01358
g01281	100.00	100.00	100.00	0	both	ribonuclease HI(50)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01416,GA60748_01523,GA67073_01534,GA71389_01532,GA71621_01457,GA71663_01456,GA74349_01435,GA76006_01337,GA78317_01456,GA78869_01552,GA79872_01365,GA81213_01395,GA81566_01224,GA81665_01345,GA81666_01279,GA83348_01285,GA83349_01512,GA83357_01382,GA83431_01483,GA83447_01205,GA83469_01295,GA83571_01487,GA83705_01345,GA83706_01355;GA83706_01925,GA83841_01475,GA83842A_01382,GA83842B_01316,GA83874_01191,GA83882_01280,GA87003_01315,GA87176_01515,GA87262_01410,GA87363_01514,GA87364_01380,GA87424_01407,GA87536_01437,GA87620_01481,GA87639_01311,GA87640_01361,GA87672_01577,GA87697_01482,GA87801_01462,GA87875_01436,GA91113_01568,GA91241_01453,GA91506_01482,GA91534_01720,GA91536_01715,GA95071_01357
g01255	100.00	100.00	100.00	0	both	porin(50)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01414,GA60748_01522,GA67073_01532,GA71389_01530,GA71621_01455,GA71663_01454,GA74349_01433,GA76006_01335,GA78317_01454,GA78869_01550,GA79872_01363,GA81213_01393,GA81566_01222,GA81665_01344,GA81666_01278,GA83348_01284,GA83349_01511,GA83357_01380,GA83431_01482,GA83447_01204,GA83469_01294,GA83571_01486,GA83705_01344,GA83706_01354;GA83706_01926,GA83841_01473,GA83842A_01381,GA83842B_01315,GA83874_01189,GA83882_01279,GA87003_01314,GA87176_01514,GA87262_01409,GA87363_01513,GA87364_01378,GA87424_01406,GA87536_01435,GA87620_01480,GA87639_01310,GA87640_01359,GA87672_01575,GA87697_01481,GA87801_01460,GA87875_01434,GA91113_01567,GA91241_01452,GA91506_01481,GA91534_01718,GA91536_01713,GA95071_01356
g01373	100.00	100.00	100.00	0	both	N-acetylglucosamine-6-phosphate deacetylase(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_01413,GA60748_01521,GA67073_01531,GA71389_01529,GA71621_01454,GA71663_01453,GA74349_01432,GA76006_01334,GA78317_01453,GA78869_01549,GA79872_01362,GA81213_01392,GA81566_01221,GA81665_01343,GA81666_01277,GA83348_01283,GA83349_01510,GA83357_01379,GA83431_01481,GA83447_01203,GA83469_01293,GA83571_01485,GA83705_01343,GA83706_01353,GA83841_01472,GA83842A_01380,GA83842B_01314,GA83874_01188,GA83882_01278,GA87003_01313,GA87176_01513,GA87262_01408,GA87363_01512,GA87364_01377,GA87424_01405,GA87536_01434,GA87620_01479,GA87639_01309,GA87640_01358,GA87672_01574,GA87697_01480,GA87801_01459,GA87875_01433,GA91113_01566,GA91241_01451,GA91506_01480,GA91534_01717,GA91536_01712,GA95071_01355
g01461	100.00	100.00	100.00	0	both	fimbria/pilus periplasmic chaperone(50)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00057,GA60748_00218,GA67073_00057,GA71389_00057,GA71621_00058,GA71663_00057,GA74349_00057,GA76006_00906,GA78317_00486,GA78869_00057,GA79872_00049,GA81213_01096,GA81566_00847,GA81665_00219,GA81666_00219,GA83348_00219,GA83349_01181,GA83357_00049,GA83431_00013,GA83447_01123,GA83469_00999,GA83571_00219,GA83705_00219,GA83706_00919;GA83706_01819,GA83841_00049,GA83842A_00013,GA83842B_00219,GA83874_01511,GA83882_00013,GA87003_00219,GA87176_00219,GA87262_00219,GA87363_01173,GA87364_00049,GA87424_00013,GA87536_00294,GA87620_00013,GA87639_00013,GA87640_00049,GA87672_00486,GA87697_00220,GA87801_01163,GA87875_01681,GA91113_01227,GA91241_01360,GA91506_00013,GA91534_00944,GA91536_00894,GA95071_01638
g01241	100.00	100.00	100.00	0	both	fimbrial biogenesis outer membrane usher protein(50)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00056,GA60748_00217,GA67073_00056,GA71389_00056,GA71621_00057,GA71663_00056,GA74349_00056,GA76006_00905,GA78317_00485,GA78869_00056,GA79872_00048,GA81213_01095,GA81566_00846,GA81665_00218,GA81666_00218,GA83348_00218,GA83349_01180,GA83357_00048,GA83431_00012,GA83447_01122,GA83469_00998,GA83571_00218,GA83705_00218,GA83706_00918;GA83706_01818,GA83841_00048,GA83842A_00012,GA83842B_00218,GA83874_01510,GA83882_00012,GA87003_00218,GA87176_00218,GA87262_00218,GA87363_01172,GA87364_00048,GA87424_00012,GA87536_00293,GA87620_00012,GA87639_00012,GA87640_00048,GA87672_00485,GA87697_00219,GA87801_01162,GA87875_01680,GA91113_01226,GA91241_01361,GA91506_00012,GA91534_00943,GA91536_00893,GA95071_01639
g01268	100.00	100.00	100.00	0	both	type 1 fimbrial protein(50)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00055,GA60748_00216,GA67073_00055,GA71389_00055,GA71621_00056,GA71663_00055,GA74349_00055,GA76006_00904,GA78317_00484,GA78869_00055,GA79872_00047,GA81213_01094,GA81566_00845,GA81665_00217,GA81666_00217,GA83348_00217,GA83349_01179,GA83357_00047,GA83431_00011,GA83447_01121,GA83469_00997,GA83571_00217,GA83705_00217,GA83706_00917;GA83706_01817,GA83841_00047,GA83842A_00011,GA83842B_00217,GA83874_01509,GA83882_00011,GA87003_00217,GA87176_00217,GA87262_00217,GA87363_01171,GA87364_00047,GA87424_00011,GA87536_00292,GA87620_00011,GA87639_00011,GA87640_00047,GA87672_00484,GA87697_00218,GA87801_01161,GA87875_01679,GA91113_01225,GA91241_01362,GA91506_00011,GA91534_00942,GA91536_00892,GA95071_01640
g01250	100.00	100.00	100.00	0	both	type 1 fimbrial protein(50)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00054,GA60748_00215,GA67073_00054,GA71389_00054,GA71621_00055,GA71663_00054,GA74349_00054,GA76006_00903,GA78317_00483,GA78869_00054,GA79872_00046,GA81213_01093,GA81566_00844,GA81665_00216,GA81666_00216,GA83348_00216,GA83349_01178,GA83357_00046,GA83431_00010,GA83447_01120,GA83469_00996,GA83571_00216,GA83705_00216,GA83706_00916;GA83706_01816,GA83841_00046,GA83842A_00010,GA83842B_00216,GA83874_01508,GA83882_00010,GA87003_00216,GA87176_00216,GA87262_00216,GA87363_01170,GA87364_00046,GA87424_00010,GA87536_00291,GA87620_00010,GA87639_00010,GA87640_00046,GA87672_00483,GA87697_00217,GA87801_01160,GA87875_01678,GA91113_01224,GA91241_01363,GA91506_00010,GA91534_00941,GA91536_00891,GA95071_01641
g01540	100.00	100.00	100.00	0	both	hypothetical protein(49)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00967,GA60748_00057,GA67073_00973,GA71389_00972,GA71621_01699,GA71663_01649,GA74349_01628,GA76006_01641,GA78317_00418,GA78869_00970,GA79872_01600,GA81213_01596,GA81566_01418,GA81665_00057,GA81666_00057,GA83348_00057,GA83349_01019,GA83357_01571,GA83431_01086,GA83447_00961,GA83469_00936,GA83571_00057,GA83705_00057,GA83706_00856,GA83841_01607,GA83842A_01056,GA83842B_00057,GA83874_01581,GA83882_01050,GA87003_00057,GA87176_00057,GA87262_00057,GA87363_01011,GA87364_01661,GA87424_01250,GA87536_00226,GA87620_01084,GA87639_01081,GA87640_01551,GA87672_00418,GA87697_00058,GA87801_00417,GA87875_01210,GA91113_01065,GA91241_00950,GA91506_01085,GA91534_01593,GA91536_01562,GA95071_01817
g01471	100.00	100.00	100.00	0	both	phage antirepressor KilAC domain-containing protein(51)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00966,GA60748_00056,GA67073_00972,GA71389_00971,GA71621_01698,GA71663_01648,GA74349_01627,GA76006_01640,GA78317_00417,GA78869_00969,GA79872_01599,GA81213_01595,GA81566_01417,GA81665_00056,GA81666_00056,GA83348_00056,GA83349_01018,GA83357_01570,GA83431_01085,GA83447_00960,GA83469_00935,GA83571_00056,GA83705_00056,GA83706_00855;GA83706_01676,GA83841_01606,GA83842A_01055,GA83842B_00056,GA83874_01580,GA83882_01049,GA87003_00056,GA87176_00056,GA87262_00056,GA87363_01010,GA87364_01660,GA87424_01249,GA87536_00225,GA87620_01083,GA87639_01080,GA87640_01550,GA87672_00417,GA87697_00057,GA87801_00416,GA87875_01209,GA91113_01064,GA91241_00949,GA91506_01084,GA91534_01592,GA91536_01561,GA95071_01555;GA95071_01706
g01223_1	100.00	100.00	100.00	0	both	helix-turn-helix domain-containing protein(51)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00965,GA60748_00055,GA67073_00971,GA71389_00970,GA71621_01697,GA71663_01647,GA74349_01626,GA76006_01639,GA78317_00416,GA78869_00968,GA79872_01598,GA81213_01594,GA81566_01416,GA81665_00055,GA81666_00055,GA83348_00055,GA83349_01017,GA83357_01569,GA83431_01084,GA83447_00959,GA83469_00934,GA83571_00055,GA83705_00055,GA83706_00854;GA83706_01675,GA83841_01605,GA83842A_01054,GA83842B_00055,GA83874_01579,GA83882_01048,GA87003_00055,GA87176_00055,GA87262_00055,GA87363_01009,GA87364_01659,GA87424_01248,GA87536_00224,GA87620_01082,GA87639_01079,GA87640_01549,GA87672_00416,GA87697_00056,GA87801_00415,GA87875_01208,GA91113_01063,GA91241_00948,GA91506_01083,GA91534_01591,GA91536_01560,GA95071_01556;GA95071_01705
g01272_1	100.00	100.00	100.00	0	both	replication P(51)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00964,GA60748_00054,GA67073_00970,GA71389_00969,GA71621_01696,GA71663_01646,GA74349_01625,GA76006_01638,GA78317_00415,GA78869_00967,GA79872_01597,GA81213_01593,GA81566_01415,GA81665_00054,GA81666_00054,GA83348_00054,GA83349_01016,GA83357_01568,GA83431_01083,GA83447_00958,GA83469_00933,GA83571_00054,GA83705_00054,GA83706_00853;GA83706_01674,GA83841_01604,GA83842A_01053,GA83842B_00054,GA83874_01578,GA83882_01047,GA87003_00054,GA87176_00054,GA87262_00054,GA87363_01008,GA87364_01658,GA87424_01247,GA87536_00223,GA87620_01081,GA87639_01078,GA87640_01548,GA87672_00415,GA87697_00055,GA87801_00414,GA87875_01207,GA91113_01062,GA91241_00947,GA91506_01082,GA91534_01590,GA91536_01559,GA95071_01557;GA95071_01704
g01587	100.00	100.00	100.00	0	both	hypothetical protein(51)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00959,GA60748_00043,GA67073_00962,GA71389_00961,GA71621_01691,GA71663_01638,GA74349_01617,GA76006_01630,GA78317_00410,GA78869_00962,GA79872_01592,GA81213_01588,GA81566_01410,GA81665_00043,GA81666_00043,GA83348_00043,GA83349_01005,GA83357_01563,GA83431_01072,GA83447_00947,GA83469_00928,GA83571_00043,GA83705_00043,GA83706_00848;GA83706_01663,GA83841_01599,GA83842A_01042,GA83842B_00043,GA83874_01573,GA83882_01036,GA87003_00043,GA87176_00043,GA87262_00043,GA87363_00997,GA87364_01653,GA87424_01236,GA87536_00218,GA87620_01070,GA87639_01067,GA87640_01543,GA87672_00410,GA87697_00044,GA87801_00409,GA87875_01202,GA91113_01051,GA91241_00936,GA91506_01071,GA91534_01585,GA91536_01554,GA95071_01563;GA95071_01693
g01752	100.00	100.00	100.00	0	both	lysozyme(51)	GA60748,GA81665,GA81666,GA83348,GA83349,GA83431,GA83447,GA83469,GA83571,GA83705,GA83706,GA83842A,GA83842B,GA83882,GA87003,GA87176,GA87262,GA87363,GA87424,GA87620,GA87639,GA87697,GA91113,GA91241,GA91506,GA95071	GA54827,GA67073,GA71389,GA71621,GA71663,GA74349,GA76006,GA78317,GA78869,GA79872,GA81213,GA81566,GA83357,GA83841,GA83874,GA87364,GA87536,GA87640,GA87672,GA87801,GA87875,GA91534,GA91536		GA54827_00958,GA60748_00042,GA67073_00961,GA71389_00960,GA71621_01690,GA71663_01637,GA74349_01616,GA76006_01629,GA78317_00409,GA78869_00961,GA79872_01591,GA81213_01587,GA81566_01409,GA81665_00042,GA81666_00042,GA83348_00042,GA83349_01004,GA83357_01562,GA83431_01071,GA83447_00946,GA83469_00927,GA83571_00042,GA83705_00042,GA83706_00847;GA83706_01662,GA83841_01598,GA83842A_01041,GA83842B_00042,GA83874_01572,GA83882_01035,GA87003_00042,GA87176_00042,GA87262_00042,GA87363_00996,GA87364_01652,GA87424_01235,GA87536_00217,GA87620_01069,GA87639_01066,GA87640_01542,GA87672_00409,GA87697_00043,GA87801_00408,GA87875_01201,GA91113_01050,GA91241_00935,GA91506_01070,GA91534_01584,GA91536_01553,GA95071_01564;GA95071_01692
